tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0367027,2006,Grand Prix Asturias,Best Film,False,True,Shortbus,nm0593463,John Cameron Mitchell,Shortbus,2006.0,Drama,9499451
tt0499157,2006,Grand Prix Asturias,Best Film,False,False,Slumming,nm0322198,Michael Glawogger,Slumming,2006.0,Comedy,109180
tt0464049,2006,Grand Prix Asturias,Best Film,False,False,The History Boys,nm0405336,Nicholas Hytner,The History Boys,2006.0,Comedy,20399025
tt0491253,2006,Grand Prix Asturias,Best Film,False,False,Ça brûle,nm0800098,Claire Simon,Ça brûle,2008.0,Drama,1595
tt0480082,2006,"Young Audience Award (""Enfants Terribles"")",Feature Film,True,True,Impy's Island,nm0459996,Reinhard Klooss,Impy's Island,2006.0,Others,14577808
tt1076251,2007,Grand Prix Asturias,Best Feature,True,False,"Help Me, Eros",nm0497642,Kang-sheng Lee,"Help Me, Eros",2008.0,Drama,95966
tt0935086,2007,Grand Prix Asturias,Best Feature,False,True,All Is Forgiven,nm0361135,Mia Hansen-Løve,All Is Forgiven,2007.0,Drama,1658
tt0953318,2007,Grand Prix Asturias,Best Feature,False,False,Ben X,nm0051206,Nic Balthazar,Ben X,2008.0,Drama,3324515
tt0847880,2007,Grand Prix Asturias,Best Feature,False,True,Cargo 200,nm0049326,Aleksey Balabanov,Cargo 200,2008.0,Drama,709304
tt0812243,2007,Grand Prix Asturias,Best Feature,False,False,Ex Drummer,nm0607831,Koen Mortier,Ex Drummer,2008.0,Comedy,270000
tt0479046,2007,Grand Prix Asturias,Best Feature,False,False,Ghosts of Cité Soleil,nm1300606,Asger Leth,Ghosts of Cité Soleil,2006.0,Others,336527
tt0772168,2007,Grand Prix Asturias,Best Feature,False,False,Grace Is Gone,nm1475479,Jim Strouse,Grace Is Gone,2007.0,Drama,1410250
tt0466816,2007,Grand Prix Asturias,Best Feature,False,False,Hallam Foe,nm0533284,David Mackenzie,Hallam Foe,2007.0,Drama,2703572
tt0765141,2007,Grand Prix Asturias,Best Feature,False,True,Heartbeat Detector,nm0460120,Nicolas Klotz,Heartbeat Detector,2007.0,Drama,853576
tt0459102,2007,Grand Prix Asturias,Best Feature,False,False,Import Export,nm0782430,Ulrich Seidl,Import Export,2008.0,Drama,680252
tt0480269,2007,Grand Prix Asturias,Best Feature,False,False,Interview,nm0000114,Steve Buscemi,Interview,2007.0,Drama,2381805
tt0800099,2007,Grand Prix Asturias,Best Feature,False,False,Joe Strummer: The Future Is Unwritten,nm0854697,Julien Temple,Joe Strummer: The Future Is Unwritten,2007.0,Others,1713326
tt0467406,2007,Grand Prix Asturias,Best Feature,False,True,Juno,nm0718646,Jason Reitman,Juno,2007.0,Comedy,456144163
tt0877621,2007,Grand Prix Asturias,Best Feature,False,False,La France,nm0102516,Serge Bozon,La France,2008.0,Drama,138469
tt0499540,2007,Grand Prix Asturias,Best Feature,False,True,The Other,nm0745438,Ariel Rotter,The Other,2007.0,Drama,369071
tt1079450,2007,Grand Prix Asturias,Best Feature,False,True,The Silence Before Bach,nm0691908,Pere Portabella,The Silence Before Bach,2008.0,Others,516297
tt0882771,2007,"Young Audience Award (""Enfants Terribles"")",Best Feature Film for Audiences Under 13 Years Old,True,True,Kidz in da Hood,nm2424784,Ylva Gustavsson,Kidz in da Hood,2006.0,Comedy,1141176
tt0480025,2007,"Young Audience Award (""Enfants Terribles"")",,True,True,This Is England,nm0276349,Shane Meadows,This Is England,2007.0,Others,10827364
tt1002539,2008,Grand Prix Asturias,Best Film,True,False,Liverpool,nm1027762,Lisandro Alonso,Liverpool,2008.0,Drama,28414
tt1100048,2008,Grand Prix Asturias,Best Film,False,True,35 Shots of Rum,nm0219136,Claire Denis,35 Shots of Rum,2009.0,Drama,1379424
tt1037033,2008,Grand Prix Asturias,Best Film,False,False,A Complete History of My Sexual Failures,nm1632389,Chris Waitt,A Complete History of My Sexual Failures,2008.0,Comedy,481788
tt0978833,2008,Grand Prix Asturias,Best Film,False,False,A Week Alone,nm0613851,Celina Murga,A Week Alone,2009.0,Comedy,21192
tt1224366,2008,Grand Prix Asturias,Best Film,False,False,Afterschool,nm1290515,Antonio Campos,Afterschool,2008.0,Drama,63578
tt1153690,2008,Grand Prix Asturias,Best Film,False,True,Ballast,nm0358475,Lance Hammer,Ballast,2008.0,Drama,193004
tt1135965,2008,Grand Prix Asturias,Best Film,False,False,"El cielo, la tierra, y la lluvia",nm1965378,José Luis Torres Leiva,"El cielo, la tierra, y la lluvia",2008.0,Drama,7816
tt1176954,2008,Grand Prix Asturias,Best Film,False,False,Eldorado,nm0099521,Bouli Lanners,Eldorado,2009.0,Comedy,2213625
tt1010412,2008,Grand Prix Asturias,Best Film,False,False,Nowhere Man,nm0870299,Patrice Toye,Nowhere Man,2008.0,Drama,31534
tt1174047,2008,Grand Prix Asturias,Best Film,False,True,Stella,nm0894173,Sylvie Verheyde,Stella,2009.0,Drama,1614031
tt1233381,2008,Grand Prix Asturias,Best Film,False,False,Three Monkeys,nm0149196,Nuri Bilge Ceylan,Three Monkeys,2009.0,Drama,2419643
tt0436854,2008,Grand Prix Asturias,Best Film,False,False,Tulpan,nm0245361,Sergei Dvortsevoy,Tulpan,2008.0,Comedy,1563550
tt1185616,2008,Grand Prix Asturias,Best Film,False,True,Waltz with Bashir,nm0284369,Ari Folman,Waltz with Bashir,2008.0,Others,15641444
tt1152850,2008,Grand Prix Asturias,Best Film,False,False,Wendy and Lucy,nm0716980,Kelly Reichardt,Wendy and Lucy,2008.0,Drama,2404638
tt1068652,2008,Non-Fiction/Documentary Award,,True,True,I Want to See,nm0352858,Joana Hadjithomas,I Want to See,2008.0,Drama,106655
tt1270707,2008,Non-Fiction/Documentary Award,,True,True,Z32,nm0595783,Avi Mograbi,Z32,2009.0,Others,66652
tt1426371,2009,Grand Prix Asturias,Best Film,True,True,Little Girl,nm2021063,Tizza Covi,Little Girl,2011.0,Drama,269355
tt1388402,2009,Grand Prix Asturias,Best Film,False,True,Bad Day to Go Fishing,nm1304308,Álvaro Brechner,Bad Day to Go Fishing,2010.0,Comedy,286620
tt1426362,2009,Grand Prix Asturias,Best Film,False,False,Daddy Longlegs,nm1509478,Benny Safdie,Daddy Longlegs,2010.0,Comedy,64843
tt1353168,2009,Grand Prix Asturias,Best Film,False,True,Francesca,nm2097361,Bobby Paunescu,Francesca,2009.0,Drama,545146
tt1334537,2009,Grand Prix Asturias,Best Film,False,True,Humpday,nm1119645,Lynn Shelton,Humpday,2009.0,Comedy,1066713
tt1354564,2009,Grand Prix Asturias,Best Film,False,True,King of Escape,nm0347492,Alain Guiraudie,The King of Escape,2014.0,Others,171011
tt1314237,2009,Grand Prix Asturias,Best Film,False,False,The French Kissers,nm3176551,Riad Sattouf,The French Kissers,2010.0,Comedy,9316544
tt0808285,2009,Grand Prix Asturias,Best Film,False,False,The Good Heart,nm0477597,Dagur Kári,The Good Heart,2010.0,Comedy,430055
