tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt2353767,2013,Grand Prize,,False,False,"1,000 Times Good Night",nm0691547,Erik Poppe,"1,000 Times Good Night",2014.0,Drama,2802094
tt1954315,2013,Grand Prize,,False,False,Borgman,nm0912334,Alex van Warmerdam,Borgman,2013.0,Drama,1164456
tt2417490,2013,Grand Prize,,False,False,Breakaway,nm3621730,Ian Loreños,Breakaway,2013.0,Drama,48970
tt2018086,2013,Grand Prize,,False,False,Camille Claudel 1915,nm0241622,Bruno Dumont,Camille Claudel 1915,2013.0,Others,761187
tt1839522,2013,Grand Prize,,False,True,Circles,nm0326740,Srdan Golubovic,Circles,2013.0,Drama,79475
tt3052278,2013,Grand Prize,,False,False,"I'm the Same, I'm an Other",nm0835249,Caroline Strubbe,"I'm the Same, I'm an Other",2014.0,Drama,747
tt2833386,2013,Grand Prize,,False,False,Karnaval,nm3376531,Can Kilcioglu,Karnaval,2013.0,Drama,13449
tt2972828,2013,Grand Prize,,False,False,Rol,nm0520283,Konstantin Lopushanskiy,Rol,2013.0,Drama,27512
tt3119416,2013,Grand Prize,,False,True,Stray Dogs,nm0158857,Ming-liang Tsai,Stray Dogs,2013.0,Drama,26267
tt2991224,2013,Grand Prize,,False,True,Tangerines,nm0882203,Zaza Urushadze,Tangerines,2015.0,Drama,1262227
tt1825157,2013,Grand Prize,,False,False,The Double,nm1547964,Richard Ayoade,The Double,2014.0,Comedy,2014726
tt2315558,2013,Grand Prize,,False,False,The Hour of the Lynx,nm0469273,Søren Kragh-Jacobsen,The Hour of the Lynx,2013.0,Others,794899
tt2364975,2013,Grand Prize,,False,False,We Are the Best!,nm0600546,Lukas Moodysson,We Are the Best!,2014.0,Drama,1913704
tt2024519,2013,Audience Award,,True,True,The Broken Circle Breakdown,nm0886976,Felix van Groeningen,The Broken Circle Breakdown,2013.0,Drama,6209390
tt2418440,2013,Audience Award,,False,False,Three Many Weddings,nm1027519,Javier Ruiz Caldera,Three Many Weddings,2013.0,Comedy,2226877
tt2347569,2013,Audience Award,,False,False,Frances Ha,nm0000876,Noah Baumbach,Frances Ha,2012.0,Comedy,14384005
tt2042583,2013,Best North American Independent Film,,True,True,The Golden Dream,nm0004033,Diego Quemada-Díez,The Golden Dream,2013.0,Drama,1117430
tt2359024,2013,Best North American Independent Film,,False,False,Blue Ruin,nm1099918,Jeremy Saulnier,Blue Ruin,2013.0,Others,1366090
tt2389182,2013,Best North American Independent Film,,False,False,Cheap Thrills,nm1414810,E.L. Katz,Cheap Thrills,2014.0,Comedy,128532
tt1815717,2013,Best North American Independent Film,,False,False,Gerontophilia,nm0478418,Bruce La Bruce,Gerontophilia,2014.0,Comedy,91256
tt1964773,2013,Best North American Independent Film,,False,False,Hide Your Smiling Faces,nm1926336,Daniel Patrick Carbone,Hide Your Smiling Faces,2014.0,Drama,7734
tt1821549,2013,Best North American Independent Film,,False,False,Nebraska,nm0668247,Alexander Payne,Nebraska,2014.0,Others,49530515
tt2414046,2013,Best North American Independent Film,,False,False,The Amazing Catfish,nm2404755,Claudia Sainte-Luce,The Amazing Catfish,2014.0,Comedy,345741
tt2319580,2013,Best North American Independent Film,,False,False,The Grand Seduction,nm0001528,Don McKellar,The Grand Seduction,2014.0,Comedy,8405613
tt2427892,2013,Best North American Independent Film,,False,False,Tom at the Farm,nm0230859,Xavier Dolan,Tom at the Farm,2015.0,Drama,737216
tt3074732,2013,FIPRESCI Prize,,True,True,Of Horses and Men,nm0259574,Benedikt Erlingsson,Of Horses and Men,2015.0,Comedy,272587
tt2369543,2013,FIPRESCI Prize,,False,False,When I Saw You,nm1486975,Annemarie Jacir,When I Saw You,2014.0,Drama,48289
tt2403851,2013,Just Film Award,Best Children's Film,True,True,Mike Says Goodbye!,nm0676577,Maria Peters,Mike Says Goodbye!,2013.0,Others,2243337
tt1817088,2013,Just Film Award,Best Children's Film,False,False,"Allez, Eddy!",nm0256103,Gert Embrechts,"Allez, Eddy!",2012.0,Comedy,668289
tt2436046,2013,Just Film Award,Best Children's Film,False,False,Antboy,nm1411329,Ask Hasselbalch,Antboy,2014.0,Others,2150418
tt2009606,2013,Just Film Award,Best Children's Film,False,False,Believe,nm1509945,David Scheinmann,Believe,2013.0,Drama,311385
tt2368817,2013,Just Film Award,Best Children's Film,False,False,Eskil & Trinidad,nm0031992,Stephan Apelgren,Eskil & Trinidad,2013.0,Drama,138682
