tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0420715,2004,Grand Prix,,False,True,Earth and Ashes,nm1680298,Atiq Rahimi,Earth and Ashes,2005.0,Drama,12527
tt0378284,2004,Grand Prix,,False,True,Machuca,nm0939540,Andrés Wood,Machuca,2005.0,Others,4307432
tt0377091,2004,Grand Prix,,False,False,Mean Creek,nm1096524,Jacob Estes,Mean Creek,2004.0,Others,1941307
tt0405866,2004,Grand Prix,,False,False,The Bridesmaid,nm0001031,Claude Chabrol,The Bridesmaid,2005.0,Drama,626280
tt0422491,2004,Grand Prix,,False,False,The Intruder,nm0219136,Claire Denis,The Intruder,2005.0,Drama,108017
tt0423310,2004,Grand Prix,,False,True,The Syrian Bride,nm0726954,Eran Riklis,The Syrian Bride,2004.0,Comedy,2548079
tt0361127,2004,Grand Prix,,False,True,The Woodsman,nm0975026,Nicole Kassell,The Woodsman,2004.0,Drama,8630452
tt0352343,2004,Canvas Audience Award,,True,True,Facing Windows,nm0654858,Ferzan Ozpetek,Facing Windows,2004.0,Drama,21659836
tt0387412,2004,Audience Award for Best Documentary,,True,True,Metallica: Some Kind of Monster,nm0075666,Joe Berlinger,Metallica: Some Kind of Monster,2004.0,Others,4321853
tt0338013,2004,Youth Jury Award,,True,True,Eternal Sunshine of the Spotless Mind,nm0327273,Michel Gondry,Eternal Sunshine of the Spotless Mind,2004.0,Drama,145444758
tt0419294,2005,Grand Prix,,True,False,Three Burials,nm0000169,Tommy Lee Jones,The Three Burials of Melquiades Estrada,2006.0,Others,18099342
tt0463903,2005,Grand Prix,,False,True,Be with Me,nm0451799,Eric Khoo,Be with Me,2005.0,Drama,119112
tt0465552,2005,Grand Prix,,False,False,Hostage,nm0316230,Constantine Giannaris,Hostage,2005.0,Others,65824
tt0385056,2005,Grand Prix,,False,False,Lonesome Jim,nm0000114,Steve Buscemi,Lonesome Jim,2005.0,Comedy,451014
tt0377107,2005,Grand Prix,,False,True,Proof,nm0006960,John Madden,Proof,2005.0,Drama,27870628
tt0427873,2005,Grand Prix,,False,False,The City of the Sun,nm0838499,Martin Sulík,The City of the Sun,2005.0,Comedy,126020
tt0447679,2005,Audience Award,,True,True,Winky's Horse,nm0436899,Mischa Kamp,Winky's Horse,2006.0,Drama,4044404
tt0459242,2005,Canvas Audience Award,,True,True,Crossing the Bridge: The Sound of Istanbul,nm0015359,Fatih Akin,Crossing the Bridge: The Sound of Istanbul,2006.0,Others,871945
tt0412888,2005,Youth Jury Award,,True,True,Off Beat,nm1040343,Hendrik Hölzemann,Off Beat,2006.0,Drama,10270
tt0466399,2006,Grand Prix,,True,False,Ten Canoes,nm0208854,Rolf de Heer,Ten Canoes,2006.0,Others,4589138
tt0473488,2006,Grand Prix,,False,False,A Guide to Recognizing Your Saints,nm1996918,Dito Montiel,A Guide to Recognizing Your Saints,2006.0,Others,3233324
tt0765455,2006,Grand Prix,,False,False,Heaven's Doors,nm2170853,Swel Noury,Heaven's Doors,2007.0,Drama,395
tt0458242,2006,Grand Prix,,False,False,Lights in the Dusk,nm0442454,Aki Kaurismäki,Lights in the Dusk,2007.0,Others,2045742
